#blueprint activity materialType materialQuantity productType productQuantity
31259 manufacturing 25623 1 31258 1
31261 manufacturing 25616 105 31260 1
31261 manufacturing 25617 120 31260 1
31261 manufacturing 11483 1 31260 1
31261 manufacturing 25623 45 31260 1
31263 invention 20417 1 31269 1
31263 invention 20418 1 31269 1
31263 manufacturing 25601 4 31262 1
31263 manufacturing 25597 2 31262 1
31263 manufacturing 25598 3 31262 1
31265 invention 20417 2 31271 1
31265 invention 20418 2 31271 1
31265 manufacturing 25601 20 31264 1
31265 manufacturing 25597 13 31264 1
31265 manufacturing 25598 18 31264 1
31267 invention 20417 4 31273 1
31267 invention 20418 4 31273 1
31267 manufacturing 25601 500 31266 1
31267 manufacturing 25597 333 31266 1
31267 manufacturing 25598 444 31266 1
31269 manufacturing 25616 1 31268 1
31269 manufacturing 25617 1 31268 1
31269 manufacturing 9842 6 31268 1
31269 manufacturing 11483 1 31268 1
31269 manufacturing 25620 1 31268 1
31271 manufacturing 25616 3 31270 1
31271 manufacturing 25617 5 31270 1
31271 manufacturing 9842 12 31270 1
31271 manufacturing 11483 1 31270 1
31271 manufacturing 25620 6 31270 1
31273 manufacturing 25616 90 31272 1
31273 manufacturing 25617 120 31272 1
31273 manufacturing 9842 48 31272 1
31273 manufacturing 11483 1 31272 1
31273 manufacturing 25620 135 31272 1
31275 invention 20417 1 31281 1
31275 invention 20418 1 31281 1
31275 manufacturing 25600 4 31274 1
31275 manufacturing 25597 3 31274 1
31275 manufacturing 25599 4 31274 1
31277 invention 20417 2 31283 1
31277 invention 20418 2 31283 1
31277 manufacturing 25600 22 31276 1
31277 manufacturing 25597 18 31276 1
31277 manufacturing 25599 22 31276 1
31279 invention 20417 4 31285 1
31279 invention 20418 4 31285 1
31279 manufacturing 25600 556 31278 1
31279 manufacturing 25597 444 31278 1
31279 manufacturing 25599 556 31278 1
31281 manufacturing 25616 1 31280 1
31281 manufacturing 25619 1 31280 1
31281 manufacturing 9842 6 31280 1
31281 manufacturing 11483 1 31280 1
31281 manufacturing 25618 1 31280 1
31283 manufacturing 25616 5 31282 1
31283 manufacturing 25619 6 31282 1
31283 manufacturing 9842 12 31282 1
31283 manufacturing 11483 1 31282 1
31283 manufacturing 25618 6 31282 1
31285 manufacturing 25616 120 31284 1
31285 manufacturing 25619 150 31284 1
31285 manufacturing 9842 48 31284 1
31285 manufacturing 11483 1 31284 1
31285 manufacturing 25618 150 31284 1
31287 invention 20417 1 31293 1
31287 invention 20418 1 31293 1
31287 manufacturing 25601 3 31286 1
31287 manufacturing 25597 2 31286 1
31287 manufacturing 25598 3 31286 1
31289 invention 20417 2 31295 1
31289 invention 20418 2 31295 1
31289 manufacturing 25601 17 31288 1
31289 manufacturing 25597 9 31288 1
31289 manufacturing 25598 14 31288 1
31291 invention 20417 4 31297 1
31291 invention 20418 4 31297 1
31291 manufacturing 25601 417 31290 1
31291 manufacturing 25597 222 31290 1
31291 manufacturing 25598 361 31290 1
31293 manufacturing 25616 1 31292 1
31293 manufacturing 25617 1 31292 1
31293 manufacturing 9842 6 31292 1
31293 manufacturing 11483 1 31292 1
31293 manufacturing 25620 1 31292 1
31295 manufacturing 25616 3 31294 1
31295 manufacturing 25617 5 31294 1
31295 manufacturing 9842 12 31294 1
31295 manufacturing 11483 1 31294 1
31295 manufacturing 25620 5 31294 1
31297 manufacturing 25616 60 31296 1
31297 manufacturing 25617 98 31296 1
31297 manufacturing 9842 48 31296 1
31297 manufacturing 11483 1 31296 1
31297 manufacturing 25620 113 31296 1
31299 invention 20417 1 31305 1
31299 invention 20418 1 31305 1
31299 manufacturing 25601 4 31298 1
31299 manufacturing 25597 2 31298 1
31299 manufacturing 25599 3 31298 1
31301 invention 20417 2 31307 1
31301 invention 20418 2 31307 1
31301 manufacturing 25601 20 31300 1
31301 manufacturing 25597 13 31300 1
31301 manufacturing 25599 18 31300 1
31303 invention 20417 4 31309 1
31303 invention 20418 4 31309 1
31303 manufacturing 25601 500 31302 1
31303 manufacturing 25597 333 31302 1
31303 manufacturing 25599 444 31302 1
31305 manufacturing 25616 1 31304 1
31305 manufacturing 25619 1 31304 1
31305 manufacturing 9842 6 31304 1
31305 manufacturing 11483 1 31304 1
31305 manufacturing 25618 1 31304 1
31307 manufacturing 25616 3 31306 1
31307 manufacturing 25619 6 31306 1
31307 manufacturing 9842 12 31306 1
31307 manufacturing 11483 1 31306 1
31307 manufacturing 25618 5 31306 1
31309 manufacturing 25616 90 31308 1
31309 manufacturing 25619 135 31308 1
31309 manufacturing 9842 48 31308 1
31309 manufacturing 11483 1 31308 1
31309 manufacturing 25618 120 31308 1
31311 invention 20417 1 31317 1
31311 invention 20418 1 31317 1
31311 manufacturing 25600 2 31310 1
31311 manufacturing 25597 3 31310 1
31311 manufacturing 25599 2 31310 1
31313 invention 20417 2 31319 1
31313 invention 20418 2 31319 1
31313 manufacturing 25600 13 31312 1
31313 manufacturing 25597 18 31312 1
31313 manufacturing 25599 11 31312 1
31315 invention 20417 4 31321 1
31315 invention 20418 4 31321 1
31315 manufacturing 25600 333 31314 1
31315 manufacturing 25597 444 31314 1
31315 manufacturing 25599 278 31314 1
31317 manufacturing 25616 1 31316 1
31317 manufacturing 25619 1 31316 1
31317 manufacturing 9842 6 31316 1
31317 manufacturing 11483 1 31316 1
31317 manufacturing 25618 1 31316 1
31319 manufacturing 25616 5 31318 1
31319 manufacturing 25619 3 31318 1
31319 manufacturing 9842 12 31318 1
31319 manufacturing 11483 1 31318 1
31319 manufacturing 25618 3 31318 1
31321 manufacturing 25616 120 31320 1
31321 manufacturing 25619 90 31320 1
31321 manufacturing 9842 48 31320 1
31321 manufacturing 11483 1 31320 1
31321 manufacturing 25618 75 31320 1
31323 invention 20417 1 31329 1
31323 invention 20418 1 31329 1
31323 manufacturing 25600 4 31322 1
31323 manufacturing 25597 3 31322 1
31323 manufacturing 25599 4 31322 1
31325 invention 20417 2 31331 1
31325 invention 20418 2 31331 1
31325 manufacturing 25600 22 31324 1
31325 manufacturing 25597 18 31324 1
31325 manufacturing 25599 22 31324 1
31327 invention 20417 4 31333 1
31327 invention 20418 4 31333 1
31327 manufacturing 25600 556 31326 1
31327 manufacturing 25597 444 31326 1
31327 manufacturing 25599 556 31326 1
31329 manufacturing 25616 1 31328 1
31329 manufacturing 25619 1 31328 1
31329 manufacturing 9842 6 31328 1
31329 manufacturing 11483 1 31328 1
31329 manufacturing 25618 1 31328 1
31331 manufacturing 25616 5 31330 1
31331 manufacturing 25619 6 31330 1
31331 manufacturing 9842 12 31330 1
31331 manufacturing 11483 1 31330 1
31331 manufacturing 25618 6 31330 1
31333 manufacturing 25616 120 31332 1
31333 manufacturing 25619 150 31332 1
31333 manufacturing 9842 48 31332 1
31333 manufacturing 11483 1 31332 1
31333 manufacturing 25618 150 31332 1
31335 invention 20417 1 31341 1
31335 invention 20418 1 31341 1
31335 manufacturing 25600 4 31334 1
31335 manufacturing 25597 3 31334 1
31335 manufacturing 25599 4 31334 1
31337 invention 20417 2 31343 1
31337 invention 20418 2 31343 1
31337 manufacturing 25600 22 31336 1
31337 manufacturing 25597 18 31336 1
31337 manufacturing 25599 22 31336 1
31339 invention 20417 4 31345 1
31339 invention 20418 4 31345 1
31339 manufacturing 25600 556 31338 1
31339 manufacturing 25597 444 31338 1
31339 manufacturing 25599 556 31338 1
31341 manufacturing 25616 1 31340 1
31341 manufacturing 25619 1 31340 1
31341 manufacturing 9842 6 31340 1
31341 manufacturing 11483 1 31340 1
31341 manufacturing 25618 1 31340 1
31343 manufacturing 25616 5 31342 1
31343 manufacturing 25619 6 31342 1
31343 manufacturing 9842 12 31342 1
31343 manufacturing 11483 1 31342 1
31343 manufacturing 25618 6 31342 1
31345 manufacturing 25616 120 31344 1
31345 manufacturing 25619 150 31344 1
31345 manufacturing 9842 48 31344 1
31345 manufacturing 11483 1 31344 1
31345 manufacturing 25618 150 31344 1
31347 invention 20417 1 31353 1
31347 invention 20418 1 31353 1
31347 manufacturing 25601 4 31346 1
31347 manufacturing 25597 2 31346 1
31347 manufacturing 25599 3 31346 1
31349 invention 20417 2 31355 1
31349 invention 20418 2 31355 1
31349 manufacturing 25601 20 31348 1
31349 manufacturing 25597 13 31348 1
31349 manufacturing 25599 18 31348 1
31351 invention 20417 4 31357 1
31351 invention 20418 4 31357 1
31351 manufacturing 25601 500 31350 1
31351 manufacturing 25597 333 31350 1
31351 manufacturing 25599 444 31350 1
31353 manufacturing 25616 1 31352 1
31353 manufacturing 25619 1 31352 1
31353 manufacturing 9842 6 31352 1
31353 manufacturing 11483 1 31352 1
31353 manufacturing 25618 1 31352 1
31355 manufacturing 25616 3 31354 1
31355 manufacturing 25619 6 31354 1
31355 manufacturing 9842 12 31354 1
31355 manufacturing 11483 1 31354 1
31355 manufacturing 25618 5 31354 1
31357 manufacturing 25616 90 31356 1
31357 manufacturing 25619 135 31356 1
31357 manufacturing 9842 48 31356 1
31357 manufacturing 11483 1 31356 1
31357 manufacturing 25618 120 31356 1
31359 invention 20411 1 31365 1
31359 invention 20414 1 31365 1
31359 manufacturing 25600 10 31358 1
31359 manufacturing 25594 2 31358 1
31359 manufacturing 25598 10 31358 1
31361 invention 20411 2 31367 1
31361 invention 20414 2 31367 1
31361 manufacturing 25600 50 31360 1
31361 manufacturing 25594 13 31360 1
31361 manufacturing 25598 52 31360 1
31363 invention 20411 4 31369 1
31363 invention 20414 4 31369 1
31363 manufacturing 25600 1250 31362 1
31363 manufacturing 25594 333 31362 1
31363 manufacturing 25598 1306 31362 1
31365 manufacturing 25617 1 31364 1
31365 manufacturing 11482 1 31364 1
31365 manufacturing 25619 1 31364 1
31365 manufacturing 25613 1 31364 1
31367 manufacturing 25617 14 31366 1
31367 manufacturing 11482 1 31366 1
31367 manufacturing 25619 14 31366 1
31367 manufacturing 25613 3 31366 1
31369 manufacturing 25617 353 31368 1
31369 manufacturing 11482 1 31368 1
31369 manufacturing 25619 338 31368 1
31369 manufacturing 25613 90 31368 1
31371 invention 20411 1 31377 1
31371 invention 20414 1 31377 1
31371 manufacturing 25600 3 31370 1
31371 manufacturing 25603 1 31370 1
31371 manufacturing 25598 3 31370 1
31373 invention 20411 2 31379 1
31373 invention 20414 2 31379 1
31373 manufacturing 25600 17 31372 1
31373 manufacturing 25603 4 31372 1
31373 manufacturing 25598 14 31372 1
31375 invention 20411 4 31381 1
31375 invention 20414 4 31381 1
31375 manufacturing 25600 417 31374 1
31375 manufacturing 25603 111 31374 1
31375 manufacturing 25598 361 31374 1
31377 manufacturing 25617 1 31376 1
31377 manufacturing 11482 1 31376 1
31377 manufacturing 25619 1 31376 1
31377 manufacturing 25622 1 31376 1
31379 manufacturing 25617 5 31378 1
31379 manufacturing 11482 1 31378 1
31379 manufacturing 25619 5 31378 1
31379 manufacturing 25622 1 31378 1
31381 manufacturing 25617 98 31380 1
31381 manufacturing 11482 1 31380 1
31381 manufacturing 25619 113 31380 1
31381 manufacturing 25622 30 31380 1
31383 invention 20411 1 31389 1
31383 invention 20414 1 31389 1
31383 manufacturing 25601 3 31382 1
31383 manufacturing 25594 2 31382 1
31383 manufacturing 25598 3 31382 1
31385 invention 20411 2 31391 1
31385 invention 20414 2 31391 1
31385 manufacturing 25601 17 31384 1
31385 manufacturing 25594 9 31384 1
31385 manufacturing 25598 14 31384 1
31387 invention 20411 4 31393 1
31387 invention 20414 4 31393 1
31387 manufacturing 25601 417 31386 1
31387 manufacturing 25594 222 31386 1
31387 manufacturing 25598 361 31386 1
31389 manufacturing 25617 1 31388 1
31389 manufacturing 11482 1 31388 1
31389 manufacturing 25620 1 31388 1
31389 manufacturing 25613 1 31388 1
31391 manufacturing 25617 5 31390 1
31391 manufacturing 11482 1 31390 1
31391 manufacturing 25620 5 31390 1
31391 manufacturing 25613 3 31390 1
31393 manufacturing 25617 98 31392 1
31393 manufacturing 11482 1 31392 1
31393 manufacturing 25620 113 31392 1
31393 manufacturing 25613 60 31392 1
31395 invention 20411 1 31401 1
31395 invention 20414 1 31401 1
31395 manufacturing 25601 3 31394 1
31395 manufacturing 25594 2 31394 1
31395 manufacturing 25598 3 31394 1
31397 invention 20411 2 31403 1
31397 invention 20414 2 31403 1
31397 manufacturing 25601 17 31396 1
31397 manufacturing 25594 9 31396 1
31397 manufacturing 25598 14 31396 1
31399 invention 20411 4 31405 1
31399 invention 20414 4 31405 1
31399 manufacturing 25601 417 31398 1
31399 manufacturing 25594 222 31398 1
31399 manufacturing 25598 361 31398 1
31401 manufacturing 25617 1 31400 1
31401 manufacturing 11482 1 31400 1
31401 manufacturing 25620 1 31400 1
31401 manufacturing 25613 1 31400 1
31403 manufacturing 25617 5 31402 1
31403 manufacturing 11482 1 31402 1
31403 manufacturing 25620 5 31402 1
31403 manufacturing 25613 3 31402 1
31405 manufacturing 25617 98 31404 1
31405 manufacturing 11482 1 31404 1
31405 manufacturing 25620 113 31404 1
31405 manufacturing 25613 60 31404 1
31407 invention 20411 1 31413 1
31407 invention 20414 1 31413 1
31407 manufacturing 25600 7 31406 1
31407 manufacturing 25603 2 31406 1
31407 manufacturing 25598 7 31406 1
31409 invention 20411 2 31415 1
31409 invention 20414 2 31415 1
31409 manufacturing 25600 33 31408 1
31409 manufacturing 25603 11 31408 1
31409 manufacturing 25598 33 31408 1
31411 invention 20411 4 31417 1
31411 invention 20414 4 31417 1
31411 manufacturing 25600 833 31410 1
31411 manufacturing 25603 278 31410 1
31411 manufacturing 25598 833 31410 1
31413 manufacturing 25617 1 31412 1
31413 manufacturing 11482 1 31412 1
31413 manufacturing 25619 1 31412 1
31413 manufacturing 25622 1 31412 1
31415 manufacturing 25617 9 31414 1
31415 manufacturing 11482 1 31414 1
31415 manufacturing 25619 9 31414 1
31415 manufacturing 25622 3 31414 1
31417 manufacturing 25617 225 31416 1
31417 manufacturing 11482 1 31416 1
31417 manufacturing 25619 225 31416 1
31417 manufacturing 25622 75 31416 1
31419 invention 20411 1 31425 1
31419 invention 20413 1 31425 1
31419 manufacturing 25592 3 31418 1
31419 manufacturing 25601 4 31418 1
31419 manufacturing 25599 3 31418 1
31421 invention 20411 2 31427 1
31421 invention 20413 2 31427 1
31421 manufacturing 25592 18 31420 1
31421 manufacturing 25601 22 31420 1
31421 manufacturing 25599 18 31420 1
31423 invention 20411 4 31429 1
31423 invention 20413 4 31429 1
31423 manufacturing 25592 444 31422 1
31423 manufacturing 25601 556 31422 1
31423 manufacturing 25599 444 31422 1
31425 manufacturing 25618 1 31424 1
31425 manufacturing 25611 1 31424 1
31425 manufacturing 25620 1 31424 1
31425 manufacturing 11486 1 31424 1
31427 manufacturing 25618 5 31426 1
31427 manufacturing 25611 5 31426 1
31427 manufacturing 25620 6 31426 1
31427 manufacturing 11486 1 31426 1
31429 manufacturing 25618 120 31428 1
31429 manufacturing 25611 120 31428 1
31429 manufacturing 25620 150 31428 1
31429 manufacturing 11486 1 31428 1
31431 invention 20411 1 31437 1
31431 invention 20413 1 31437 1
31431 manufacturing 25592 2 31430 1
31431 manufacturing 25601 4 31430 1
31431 manufacturing 25599 3 31430 1
31433 invention 20411 2 31439 1
31433 invention 20413 2 31439 1
31433 manufacturing 25592 13 31432 1
31433 manufacturing 25601 20 31432 1
31433 manufacturing 25599 18 31432 1
31435 invention 20411 4 31441 1
31435 invention 20413 4 31441 1
31435 manufacturing 25592 333 31434 1
31435 manufacturing 25601 500 31434 1
31435 manufacturing 25599 444 31434 1
31437 manufacturing 25618 1 31436 1
31437 manufacturing 25611 1 31436 1
31437 manufacturing 25620 1 31436 1
31437 manufacturing 11486 1 31436 1
31439 manufacturing 25618 5 31438 1
31439 manufacturing 25611 3 31438 1
31439 manufacturing 25620 6 31438 1
31439 manufacturing 11486 1 31438 1
31441 manufacturing 25618 120 31440 1
31441 manufacturing 25611 90 31440 1
31441 manufacturing 25620 135 31440 1
31441 manufacturing 11486 1 31440 1
31443 invention 20411 1 31449 1
31443 invention 20413 1 31449 1
31443 manufacturing 25592 4 31442 1
31443 manufacturing 25601 6 31442 1
31443 manufacturing 25599 3 31442 1
31445 invention 20411 2 31451 1
31445 invention 20413 2 31451 1
31445 manufacturing 25592 20 31444 1
31445 manufacturing 25601 26 31444 1
31445 manufacturing 25599 18 31444 1
31447 invention 20411 4 31453 1
31447 invention 20413 4 31453 1
31447 manufacturing 25592 511 31446 1
31447 manufacturing 25601 633 31446 1
31447 manufacturing 25599 444 31446 1
31449 manufacturing 25618 1 31448 1
31449 manufacturing 25611 1 31448 1
31449 manufacturing 25620 1 31448 1
31449 manufacturing 11486 1 31448 1
31451 manufacturing 25618 5 31450 1
31451 manufacturing 25611 6 31450 1
31451 manufacturing 25620 8 31450 1
31451 manufacturing 11486 1 31450 1
31453 manufacturing 25618 120 31452 1
31453 manufacturing 25611 135 31452 1
31453 manufacturing 25620 173 31452 1
31453 manufacturing 11486 1 31452 1
31455 invention 20411 1 31461 1
31455 invention 20413 1 31461 1
31455 manufacturing 25592 4 31454 1
31455 manufacturing 25601 6 31454 1
31455 manufacturing 25599 3 31454 1
31457 invention 20411 2 31463 1
31457 invention 20413 2 31463 1
31457 manufacturing 25592 23 31456 1
31457 manufacturing 25601 28 31456 1
31457 manufacturing 25599 18 31456 1
31459 invention 20411 4 31465 1
31459 invention 20413 4 31465 1
31459 manufacturing 25592 578 31458 1
31459 manufacturing 25601 689 31458 1
31459 manufacturing 25599 444 31458 1
31461 manufacturing 25618 1 31460 1
31461 manufacturing 25611 1 31460 1
31461 manufacturing 25620 1 31460 1
31461 manufacturing 11486 1 31460 1
31463 manufacturing 25618 5 31462 1
31463 manufacturing 25611 6 31462 1
31463 manufacturing 25620 8 31462 1
31463 manufacturing 11486 1 31462 1
31465 manufacturing 25618 120 31464 1
31465 manufacturing 25611 158 31464 1
31465 manufacturing 25620 188 31464 1
31465 manufacturing 11486 1 31464 1
31467 invention 20411 1 31473 1
31467 invention 20413 1 31473 1
31467 manufacturing 25592 1 31466 1
31467 manufacturing 25601 2 31466 1
31467 manufacturing 25599 2 31466 1
31469 invention 20411 2 31475 1
31469 invention 20413 2 31475 1
